Start Date:,1993-01-01 00:00:00,Unnamed: 2,INR,MXN,CZK,ZAR,TRY,RUB,PLN,HUF,THB,SGD,CNH,EUR,AUD,NZD,CAD,NOK,JPY,CHF,SEK,GBP,RON,ILS,USD
,,1993-02-22 00:00:00,,,,,,,,,,,,,8.05002,7.6,7.65,8.5,4.28,,9.15,,,,5.232
,,1993-02-23 00:00:00,,,,,,,,,,,,,8.07,7.6,7.63,8.5,4.25,,9.25,,,,5.082
,,1993-02-24 00:00:00,,,,,,,,,,,,,7.82993,7.55,7.51,8.5,4.21,,9.23,,,,5.225
,,1993-02-25 00:00:00,,,,,,,,,,,,,7.81,7.35,7.64,8.35,4.24,,9.2,,,,5.24
,,1993-02-26 00:00:00,,,,,,,,,,,,,7.55,7.35,7.53,8.35,4.33,,9.15,,,,5.208
,,1993-03-01 00:00:00,,,,,,,,,,,,,7.41,7.35,7.5,8.35,4.32,,9.1,,,,5.129
,,1993-03-02 00:00:00,,,,,,,,,,,,,7.4299,7.2,7.37,8.35,4.28,,9.15,,,,5.115
,,1993-03-03 00:00:00,,,,,,,,,,,,,7.54,7.3,7.4,8.15,4.26,,9.15,,,,5.047
,,1993-03-04 00:00:00,,,,,,,,,,,,,7.50001,7.3,7.37,8.15,4.25,,9.1,,,,5
,,1993-03-05 00:00:00,,,,,,,,,,,,,7.57,7.3,7.4,7.9,4.25,,8.85,,,,5.093
,,1993-03-08 00:00:00,,,,,,,,,,,,,7.67991,7.3,7.51,7.85,4.21,,8.65,,,,5.132
,,1993-03-09 00:00:00,,,,,,,,,,,,,7.65,7.35,7.5,7.8,4.28,,8.6,,,,5.201
,,1993-03-10 00:00:00,,,,,,,,,,,,,7.44001,7.3,7.57,7.8,4.25,,8.7,,,,5.226
,,1993-03-11 00:00:00,,,,,,,,,,,,,7.42,7.3,7.57,7.8,4.28,,8.9,,,,5.241
,,1993-03-12 00:00:00,,,,,,,,,,,,,7.44992,7.3,7.51,7.85,4.25,,8.9,,,,5.346
,,1993-03-15 00:00:00,,,,,,,,,,,,,7.33,7.3,7.63,7.8,4.29,,9.05,,,,5.346
,,1993-03-16 00:00:00,,,,,,,,,,,,,7.21002,7.3,7.77,7.8,4.3,,9,,,,5.263
,,1993-03-17 00:00:00,,,,,,,,,,,,,7.25,7.3,7.74,7.8,4.36,,9,,,,5.194
,,1993-03-18 00:00:00,,,,,,,,,,,,,7.25002,7.2,7.74,7.8,4.38,,9,,,,5.045
,,1993-03-19 00:00:00,,,,,,,,,,,,,7.23,7.25,7.5,7.75,4.36,,8.93,,,,5.161
,,1993-03-22 00:00:00,,,,,,,,,,,,,7.19992,7.2,7.54,7.75,4.41,,9,,,,5.139
,,1993-03-23 00:00:00,,,,,,,,,,,,,7.47,7.2,7.48,7.75,4.5,,9.15,,,,5.11
,,1993-03-24 00:00:00,,,,,,,,,,,,,7.38993,7.3,7.42,7.75,4.51,,9.22,,,,5.179
,,1993-03-25 00:00:00,,,,,,,,,,,,,7.46,7.3,7.46,7.75,4.7,,9.17,,,,5.19
,,1993-03-26 00:00:00,,,,,,,,,,,,,7.53003,7.3,7.47,7.8,4.7,,9.11,,,,5.331
,,1993-03-29 00:00:00,,,,,,,,,,,,,7.52,7.3,7.56,7.8,4.76,,9.05,,,,5.248
,,1993-03-30 00:00:00,,,,,,,,,,,,,7.34003,7.3,7.55,7.8,4.62,,9.08,,,,5.208
,,1993-03-31 00:00:00,,,,,,,,,,,,,7.42,7.3,7.48,7.75,4.62,,9.25,,,,5.24
,,1993-04-01 00:00:00,,,,,,,,,,,,,7.4499,7.3,7.59,7.7,4.58,,9.1,,,,5.24
,,1993-04-02 00:00:00,,,,,,,,,,,,,7.46,7.4,7.69,7.8,4.63,,9.02,,,,5.295
,,1993-04-05 00:00:00,,,,,,,,,,,,,7.44991,7.4,7.79,7.8,4.69,,9.17,,,,5.24
,,1993-04-06 00:00:00,,,,,,,,,,,,,7.38,7.35,7.72,7.8,4.71,,9.25,,,,5.219
,,1993-04-07 00:00:00,,,,,,,,,,,,,7.19991,7.35,7.68,7.8,4.79,,9.15,,,,5.215
,,1993-04-08 00:00:00,,,,,,,,,,,,,7.22,7.3,7.69,7.8,4.79,,9.1,,,,5.114
,,1993-04-09 00:00:00,,,,,,,,,,,,,7.22,7.3,7.57,7.8,4.7,,9.1,,,,5.118
,,1993-04-12 00:00:00,,,,,,,,,,,,,7.22,7.3,7.54,7.8,4.66,,9.1,,,,5.071
,,1993-04-13 00:00:00,,,,,,,,,,,,,7.04001,7.3,7.48,7.65,4.7,,8.99,,,,5.071
,,1993-04-14 00:00:00,,,,,,,,,,,,,7.08,7.3,7.45,7.65,4.66,,9.09,,,,5.038
,,1993-04-15 00:00:00,,,,,,,,,,,,,7.09002,7.2,7.44,7.7,4.66,,9.1,,,,5.035
,,1993-04-16 00:00:00,,,,,,,,,,,,,7.08,7.2,7.37,7.7,4.66,,9.2,,,,5.056
,,1993-04-19 00:00:00,,,,,,,,,,,,,7.03002,7.18,7.38,7.6,4.62,,9.07,,,,5.045
,,1993-04-20 00:00:00,,,,,,,,,,,,,7.12,7.18,7.37,7.6,4.58,,9,,,,5.045
,,1993-04-21 00:00:00,,,,,,,,,,,,,7.05992,7.2,7.36,7.55,4.57,,9,,,,5.031
,,1993-04-22 00:00:00,,,,,,,,,,,,,7.14,7.2,7.38,7.55,4.57,,8.9,,,,5.013
,,1993-04-23 00:00:00,,,,,,,,,,,,,7.01003,7.2,7.43,7.3,4.55,,8.85,,,,5.048
,,1993-04-26 00:00:00,,,,,,,,,,,,,7.01003,7.2,7.42,7.4,4.61,,8.92,,,,5.085
,,1993-04-27 00:00:00,,,,,,,,,,,,,7.12,7.2,7.4,7.35,4.72,,8.92,,,,5.164
,,1993-04-28 00:00:00,,,,,,,,,,,,,6.96993,7.2,7.61,7.3,4.81,,8.81,,,,5.164
,,1993-04-29 00:00:00,,,,,,,,,,,,,7.05,7.2,7.61,7.3,4.81,,8.85,,,,5.082
,,1993-04-30 00:00:00,,,,,,,,,,,,,6.9899,7.2,7.53,7.2,4.76,,8.9,,,,5.107
,,1993-05-03 00:00:00,,,,,,,,,,,,,7.05,7.2,7.53,7.2,4.76,,8.89,,,,5.043
,,1993-05-04 00:00:00,,,,,,,,,,,,,7.17991,7.2,7.53,7.05,4.76,,8.89,,,,5.021
,,1993-05-05 00:00:00,,,,,,,,,,,,,7.21,7.2,7.53,7.05,4.76,,8.85,,,,5.028
,,1993-05-06 00:00:00,,,,,,,,,,,,,7.03001,7.2,7.42,7.1,4.67,,8.82,,,,5.018
,,1993-05-07 00:00:00,,,,,,,,,,,,,7,7.15,7.36,7.1,4.66,,8.94,,,,5.021
,,1993-05-10 00:00:00,,,,,,,,,,,,,6.96001,7.05,7.43,7.15,4.75,,8.93,,,,5.021
,,1993-05-11 00:00:00,,,,,,,,,,,,,7,7,7.39,7.15,4.75,,8.9,,,,5.006
,,1993-05-12 00:00:00,,,,,,,,,,,,,6.88001,7,7.44,7.05,4.75,,8.83,,,,5.042
,,1993-05-13 00:00:00,,,,,,,,,,,,,6.95,7,7.52,7.05,4.72,,8.72,,,,5.15
,,1993-05-14 00:00:00,,,,,,,,,,,,,6.88002,7,7.59,7.05,4.72,,8.75,,,,5.183
,,1993-05-17 00:00:00,,,,,,,,,,,,,6.98,7,7.68,7.05,4.74,,8.65,,,,5.237
,,1993-05-18 00:00:00,,,,,,,,,,,,,7.07002,7,7.69,7.1,4.81,,8.66,,,,5.273
,,1993-05-19 00:00:00,,,,,,,,,,,,,7.1,7,7.65,7.1,4.83,,8.66,,,,5.212
,,1993-05-20 00:00:00,,,,,,,,,,,,,6.98002,7,7.58,7.1,4.82,,8.66,,,,5.263
,,1993-05-21 00:00:00,,,,,,,,,,,,,7,7,7.49,7.1,4.81,,8.55,,,,5.314
,,1993-05-24 00:00:00,,,,,,,,,,,,,7.17993,7.05,7.54,7.1,4.92,,8.49,,,,5.365
,,1993-05-25 00:00:00,,,,,,,,,,,,,7.08,7.05,7.5,7.2,4.86,,8.5,,,,5.362
,,1993-05-26 00:00:00,,,,,,,,,,,,,7.05993,7.05,7.48,7.2,4.82,,8.59,,,,5.281
,,1993-05-27 00:00:00,,,,,,,,,,,,,7.13,7.05,7.37,7.2,4.82,,8.62,,,,5.354
,,1993-05-28 00:00:00,,,,,,,,,,,,,7.07003,7.05,7.33,7.2,4.83,,8.63,,,,5.365
,,1993-05-31 00:00:00,,,,,,,,,,,,,7.37,7.05,7.38,7.2,4.84,,8.63,,,,5.368
,,1993-06-01 00:00:00,,,,,,,,,,,,,7.32,7.15,7.33,7.2,4.83,,8.68,,,,5.267
,,1993-06-02 00:00:00,,,,,,,,,,,,,7.26,7.1,7.35,7.2,4.88,,8.68,,,,5.249
,,1993-06-03 00:00:00,,,,,,,,,,,,,7.21,7.1,7.3,7.2,4.86,,8.6,,,,5.221
,,1993-06-04 00:00:00,,,,,,,,,,,,,7.26,7.03,7.39,7.2,4.82,,8.53,,,,5.353
,,1993-06-07 00:00:00,,,,,,,,,,,,,7.32001,7.03,7.44,7.2,4.82,,8.54,,,,5.321
,,1993-06-08 00:00:00,,,,,,,,,,,,,7.4,7.03,7.5,7.15,4.78,,8.39,,,,5.357
,,1993-06-09 00:00:00,,,,,,,,,,,,,7.28001,7.2,7.5,7.05,4.78,,8.38,,,,5.332
,,1993-06-10 00:00:00,,,,,,,,,,,,,7.3,7.15,7.47,7.05,4.75,,8.33,,,,5.328
,,1993-06-11 00:00:00,,,,,,,,,,,,,7.17991,7.15,7.39,7.05,4.75,,8.3,,,,5.209
,,1993-06-14 00:00:00,,,,,,,,,,,,,7.17991,7.15,7.38,7.05,4.75,,8.3,,,,5.216
,,1993-06-15 00:00:00,,,,,,,,,,,,,7.13002,7.1,7.32,6.9,4.69,,8.32,,,,5.176
,,1993-06-16 00:00:00,,,,,,,,,,,,,7.17,7.1,7.3,6.9,4.69,,8.3,,,,5.154
,,1993-06-17 00:00:00,,,,,,,,,,,,,7.15002,7.15,7.27,6.85,4.64,,8.34,,,,5.172
,,1993-06-18 00:00:00,,,,,,,,,,,,,7.21,7.15,7.24,6.85,4.64,,8.31,,,,5.204
,,1993-06-21 00:00:00,,,,,,,,,,,,,7.09992,7.23,7.27,6.75,4.67,,8.25,,,,5.182
,,1993-06-22 00:00:00,,,,,,,,,,,,,7.08,7.28,7.19,6.75,4.73,,8.28,,,,5.172
,,1993-06-23 00:00:00,,,,,,,,,,,,,7.13002,7.28,7.22,6.6,4.69,,8.32,,,,5.189
,,1993-06-24 00:00:00,,,,,,,,,,,,,7.18,7.28,7.27,6.6,4.65,,8.31,,,,5.165
,,1993-06-25 00:00:00,,,,,,,,,,,,,7.11003,7.28,7.24,6.6,4.64,,8.31,,,,5.111
,,1993-06-28 00:00:00,,,,,,,,,,,,,7.18,7.28,7.19,6.6,4.63,,8.35,,,,5.075
,,1993-06-29 00:00:00,,,,,,,,,,,,,7.11993,7.28,7.16,6.6,4.64,,8.25,,,,5.043
,,1993-06-30 00:00:00,,,,,,,,,,,,,7.05,7.28,7.15,6.6,4.61,,8.14,,,,5.047
,,1993-07-01 00:00:00,,,,,,,,,,,,,7.03,7.18,7.15,6.4,4.59,,8.04,,,,5.036
,,1993-07-02 00:00:00,,,,,,,,,,,,,7.02,6.98,7.15,6.4,4.54,,8.03,,,,4.975
,,1993-07-05 00:00:00,,,,,,,,,,,,,6.90001,6.93,7.11,6.4,4.51,,8.07,,,,4.982
,,1993-07-06 00:00:00,,,,,,,,,,,,,6.96,6.93,7.07,6.4,4.53,,7.99,,,,5.036
,,1993-07-07 00:00:00,,,,,,,,,,,,,6.86001,6.93,7.07,6.6,4.53,,7.95,,,,5.039
,,1993-07-08 00:00:00,,,,,,,,,,,,,6.93,6.93,7.1,6.7,4.56,,8.03,,,,5
,,1993-07-09 00:00:00,,,,,,,,,,,,,6.84001,6.925,7.04,6.7,4.54,,8.06,,,,4.992
,,1993-07-12 00:00:00,,,,,,,,,,,,,6.91,6.875,6.93,6.7,4.54,,8.09,,,,4.988
,,1993-07-13 00:00:00,,,,,,,,,,,,,6.88001,6.875,6.83,6.7,4.54,,8.02,,,,5.01
,,1993-07-14 00:00:00,,,,,,,,,,,,,6.9,6.825,6.86,6.7,4.53,,8,,,,4.97
,,1993-07-15 00:00:00,,,,,,,,,,,,,6.92002,6.825,6.85,6.7,4.54,,7.98,,,,4.977
,,1993-07-16 00:00:00,,,,,,,,,,,,,6.96,6.825,6.82,6.7,4.48,,7.94,,,,4.981
,,1993-07-19 00:00:00,,,,,,,,,,,,,6.85992,6.75,6.78,6.7,4.51,,7.97,,,,4.988
,,1993-07-20 00:00:00,,,,,,,,,,,,,6.9,6.75,6.76,6.7,4.5,,7.94,,,,5.074
,,1993-07-21 00:00:00,,,,,,,,,,,,,6.88002,6.775,6.77,6.7,4.48,,8.01,,,,5.164
,,1993-07-22 00:00:00,,,,,,,,,,,,,6.98,6.675,6.83,6.7,4.5,,8.04,,,,5.215
,,1993-07-23 00:00:00,,,,,,,,,,,,,6.88993,6.675,6.99,6.7,4.47,,7.95,,,,5.252
,,1993-07-26 00:00:00,,,,,,,,,,,,,6.93,6.625,7.03,6.7,4.44,,8,,,,5.226
,,1993-07-27 00:00:00,,,,,,,,,,,,,6.88003,6.575,6.98,6.7,4.45,,7.88,,,,5.23
,,1993-07-28 00:00:00,,,,,,,,,,,,,6.92,6.575,6.905,6.7,4.44,,7.82,,,,5.193
,,1993-07-29 00:00:00,,,,,,,,,,,,,6.76993,6.575,6.87,6.7,4.46,,7.82,,,,5.121
,,1993-07-30 00:00:00,,,,,,,,,,,,,6.77,6.425,6.84,6.5,4.4,,7.71,,,,5.146
,,1993-08-02 00:00:00,,,,,,,,,,,,,6.77,6.48,6.78,6.45,4.37,,7.57,,,,5.2
,,1993-08-03 00:00:00,,,,,,,,,,,,,6.6599,6.48,6.81,6.05,4.39,,7.48,,,,5.179
,,1993-08-04 00:00:00,,,,,,,,,,,,,6.71,6.48,6.87,6.05,4.4,,7.45,,,,5.222
,,1993-08-05 00:00:00,,,,,,,,,,,,,6.72991,6.48,6.84,6.05,4.37,,7.5,,,,5.164
,,1993-08-06 00:00:00,,,,,,,,,,,,,6.81,6.53,6.79,6.05,4.37,,7.5,,,,5.149
,,1993-08-09 00:00:00,,,,,,,,,,,,,6.65991,6.53,6.7,6.05,4.35,,7.41,,,,5.113
,,1993-08-10 00:00:00,,,,,,,,,,,,,6.66,6.53,6.65,6.05,4.3,,7.33,,,,5.135
,,1993-08-11 00:00:00,,,,,,,,,,,,,6.61991,6.53,6.81,6.05,4.27,,7.27,,,,5.12
,,1993-08-12 00:00:00,,,,,,,,,,,,,6.66,6.53,7.04,6.05,4.24,,7.27,,,,5.124
,,1993-08-13 00:00:00,,,,,,,,,,,,,6.61992,6.53,6.95,6.05,4.26,,7.27,,,,5.055
,,1993-08-16 00:00:00,,,,,,,,,,,,,6.63,6.37,6.82,6.05,4.26,,7.28,,,,5.027
,,1993-08-17 00:00:00,,,,,,,,,,,,,6.52992,6.37,6.75,6.1,4.26,,7.23,,,,5.062
,,1993-08-18 00:00:00,,,,,,,,,,,,,6.75,6.37,6.88,6.05,4.26,,7.25,,,,5.019
,,1993-08-19 00:00:00,,,,,,,,,,,,,6.65002,6.37,6.73,6.05,4.325,,7.26,,,,4.944
,,1993-08-20 00:00:00,,,,,,,,,,,,,6.68,6.32,6.74,6.05,4.33,,7.32,,,,4.958
,,1993-08-23 00:00:00,,,,,,,,,,,,,6.67002,6.32,6.75,6.1,4.27,,7.34,,,,4.965
,,1993-08-24 00:00:00,,,,,,,,,,,,,6.85,6.325,6.73,6.1,4.285,,7.38,,,,4.871
,,1993-08-25 00:00:00,,,,,,,,,,,,,6.71003,6.32,6.59,6.15,4.19,,7.33,,,,4.825
,,1993-08-26 00:00:00,,,,,,,,,,,,,6.63,6.23,6.49,6.15,4.15,,7.33,,,,4.793
,,1993-08-27 00:00:00,,,,,,,,,,,,,6.63003,6.18,6.61,6.15,4.11,,7.33,,,,4.846
,,1993-08-30 00:00:00,,,,,,,,,,,,,6.5,6.08,6.53,6.15,4.06,,7.32,,,,4.79
,,1993-08-31 00:00:00,,,,,,,,,,,,,6.42,6.075,6.53,6.15,3.98,,7.28,,,,4.789
,,1993-09-01 00:00:00,,,,,,,,,,,,,6.4,6.075,6.56,6.15,3.97,,7.39,,,,4.8
,,1993-09-02 00:00:00,,,,,,,,,,,,,6.42,6.025,6.51,6.15,4.07,,7.54,,,,4.761
,,1993-09-03 00:00:00,,,,,,,,,,,,,6.61,6.025,6.52,6.15,4.03,,7.48,,,,4.637
,,1993-09-06 00:00:00,,,,,,,,,,,,,6.40991,6.075,6.5,6.15,3.96,,7.33,,,,4.637
,,1993-09-07 00:00:00,,,,,,,,,,,,,6.55,6.075,6.46,6.15,3.96,,7.23,,,,4.637
,,1993-09-08 00:00:00,,,,,,,,,,,,,6.39991,5.975,6.46,6.15,3.89,,7.39,,,,4.622
,,1993-09-09 00:00:00,,,,,,,,,,,,,6.5,5.975,6.53,6.15,3.85,,7.42,,,,4.736
,,1993-09-10 00:00:00,,,,,,,,,,,,,6.44991,6.025,6.52,6.15,3.91,,7.47,,,,4.661
,,1993-09-13 00:00:00,,,,,,,,,,,,,6.39,6.025,6.54,6.15,3.96,,7.43,,,,4.668
,,1993-09-14 00:00:00,,,,,,,,,,,,,6.46002,5.825,6.74,6.15,3.94,,7.5,,,,4.775
,,1993-09-15 00:00:00,,,,,,,,,,,,,6.45,5.925,6.67,6.05,3.96,,7.67,,,,4.718
,,1993-09-16 00:00:00,,,,,,,,,,,,,6.38992,5.925,6.69,6.05,3.87,,7.68,,,,4.736
,,1993-09-17 00:00:00,,,,,,,,,,,,,6.45,5.925,6.75,6.05,3.85,,7.63,,,,4.743
,,1993-09-20 00:00:00,,,,,,,,,,,,,6.39992,6.05,6.92,6,3.82,,7.78,,,,4.8
,,1993-09-21 00:00:00,,,,,,,,,,,,,6.48,6.075,6.87,6.05,3.79,,7.91,,,,4.786
,,1993-09-22 00:00:00,,,,,,,,,,,,,6.43992,6.03,6.77,6.1,3.75,,7.81,,,,4.757
,,1993-09-23 00:00:00,,,,,,,,,,,,,6.56,6.075,6.79,6.1,3.77,,7.775,,,,4.822
,,1993-09-24 00:00:00,,,,,,,,,,,,,6.51993,6.07,6.79,6.1,3.82,,7.715,,,,4.765
,,1993-09-27 00:00:00,,,,,,,,,,,,,6.54,6.015,6.72,6.1,3.73,,7.655,,,,4.687
,,1993-09-28 00:00:00,,,,,,,,,,,,,6.44993,6.02,6.67,6.1,3.7,,7.78,,,,4.694
,,1993-09-29 00:00:00,,,,,,,,,,,,,6.56,5.975,6.73,6.1,3.72,,7.835,,,,4.75
,,1993-09-30 00:00:00,,,,,,,,,,,,,6.6099,5.975,6.78,6.1,3.68,,7.79,,,,4.772
,,1993-10-01 00:00:00,,,,,,,,,,,,,6.65,5.975,6.71,6.175,3.68,,7.81,,,,4.722
,,1993-10-04 00:00:00,,,,,,,,,,,,,6.65,5.975,6.74,6.175,3.66,,7.89,,,,4.704
,,1993-10-05 00:00:00,,,,,,,,,,,,,6.56991,5.95,6.62,6.175,3.59,,7.63,,,,4.711
,,1993-10-06 00:00:00,,,,,,,,,,,,,6.57,6.025,6.51,6.125,3.6,,7.59,,,,4.69
,,1993-10-07 00:00:00,,,,,,,,,,,,,6.46001,6.08,6.5,6.125,3.54,,7.61,,,,4.69
,,1993-10-08 00:00:00,,,,,,,,,,,,,6.48,6.025,6.4,6.125,3.55,,7.54,,,,4.615
,,1993-10-11 00:00:00,,,,,,,,,,,,,6.34991,6.025,6.39,6.125,3.55,,7.57,,,,4.615
,,1993-10-12 00:00:00,,,,,,,,,,,,,6.38,6.025,6.43,6.05,3.51,,7.57,,,,4.64
,,1993-10-13 00:00:00,,,,,,,,,,,,,6.31991,6.1,6.43,6.05,3.53,,7.51,,,,4.643
,,1993-10-14 00:00:00,,,,,,,,,,,,,6.39,6.05,6.26,6.05,3.56,,7.56,,,,4.597
,,1993-10-15 00:00:00,,,,,,,,,,,,,6.30992,6.075,6.32,6.05,3.51,,7.48,,,,4.572
,,1993-10-18 00:00:00,,,,,,,,,,,,,6.36,5.94,6.32,5.975,3.54,,7.41,,,,4.639
,,1993-10-19 00:00:00,,,,,,,,,,,,,6.30992,5.91,6.26,5.975,3.52,,7.43,,,,4.639
,,1993-10-20 00:00:00,,,,,,,,,,,,,6.33,5.85,6.16,5.975,3.46,,7.38,,,,4.632
,,1993-10-21 00:00:00,,,,,,,,,,,,,6.27992,5.925,6.23,5.975,3.45,,7.29,,,,4.707
,,1993-10-22 00:00:00,,,,,,,,,,,,,6.35,5.775,6.27,5.75,3.44,,7.22,,,,4.753
,,1993-10-25 00:00:00,,,,,,,,,,,,,6.30993,5.775,6.27,5.725,3.45,,7.31,,,,4.782
,,1993-10-26 00:00:00,,,,,,,,,,,,,6.35,5.775,6.16,5.65,3.43,,7.33,,,,4.753
,,1993-10-27 00:00:00,,,,,,,,,,,,,6.22993,5.75,6.2,5.65,3.4,,7.4,,,,4.822
,,1993-10-28 00:00:00,,,,,,,,,,,,,6.33,5.7,6.22,5.675,3.38,,7.4,,,,4.804
,,1993-10-29 00:00:00,,,,,,,,,,,,,6.25,5.74,6.16,5.725,3.34,,7.4,,,,4.847
,,1993-11-01 00:00:00,,,,,,,,,,,,,6.19,5.65,6.2,5.675,3.26,,7.44,,,,4.986
,,1993-11-02 00:00:00,,,,,,,,,,,,,6.1799,5.68,6.25,5.675,3.2,,7.39,,,,5.011
,,1993-11-03 00:00:00,,,,,,,,,,,,,6.36,5.71,6.25,5.675,3.18,,7.22,,,,5.019
,,1993-11-04 00:00:00,,,,,,,,,,,,,6.34991,5.65,6.29,5.675,3.08,,7.29,,,,5.059
,,1993-11-05 00:00:00,,,,,,,,,,,,,6.38,5.7,6.16,5.675,3.16,,7.29,,,,5.102
,,1993-11-08 00:00:00,,,,,,,,,,,,,6.40991,6.45,6.12,5.675,3.12,,7.34,,,,5.019
,,1993-11-09 00:00:00,,,,,,,,,,,,,6.37,6.15,6.16,5.675,3.11,,7.34,,,,4.994
