Start Date:,1993-01-01 00:00:00,Unnamed: 2,INR,MXN,CZK,ZAR,TRY,RUB,PLN,HUF,THB,SGD,CNH,EUR,AUD,NZD,CAD,NOK,JPY,CHF,SEK,GBP,RON,ILS
End Date:,2022-10-12 00:00:00,Tenor =>,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Period,d,Ticker,INRUSDCR CMPN Curncy,MXNUSDCR CMPN Curncy,CZKUSDCR CMPN Curncy,ZARUSDCR CMPN Curncy,TRYUSDCR CMPN Curncy,RUBUSDCR CMPN Curncy,PLNUSDCR CMPN Curncy,HUFUSDCR CMPN Curncy,THBUSDCR CMPN Curncy,SGDUSDCR CMPN Curncy,CNYUSDCR CMPN Curncy,EURUSDCR CMPN Curncy,AUDUSDCR CMPN Curncy,NZDUSDCR CMPN Curncy,CADUSDCR CMPN Curncy,NOKUSDCR CMPN Curncy,JPYUSDCR CMPN Curncy,CHFUSDCR CMPN Curncy,SEKUSDCR CMPN Curncy,GBPUSDCR CMPN Curncy,RONUSDCR CMPN Curncy,ILSUSDCR CMPN Curncy
CDR,5D,Date,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last
Dates,False,1993-01-01 00:00:00,,,,112.9392,,,,,,,,108.3354,106.9071,84.4408,120.5644,106.6113,113.0985,106.5005,103.7397,83.8082,#N/A Invalid Security,
,,1993-01-04 00:00:00,,,,112.1086,,,,,,,,106.6934,105.6755,84.2033,119.35,105.8513,112.6585,105.6116,102.1868,83.2931,,
USDCR,,1993-01-05 00:00:00,,,,112.5497,,,,,,,,107.0307,104.6617,83.1952,119.8728,106.5148,113.112,106.2247,101.9313,86.0531,,
,,1993-01-06 00:00:00,,,,112.6772,,,,,,,,106.8685,104.1457,83.2689,119.7121,105.9261,112.825,105.0498,101.3976,85.6611,,
,,1993-01-07 00:00:00,,,,112.6396,,,,,,,,107.0744,103.8463,83.5066,119.6546,105.8098,112.7191,104.6025,100.1917,85.0524,,
,,1993-01-08 00:00:00,,,,111.8361,,,,,,,,106.8678,104.4931,83.8589,119.4483,105.6139,112.5773,104.1385,98.7363,85.0653,,
,,1993-01-11 00:00:00,,,,112.6005,,,,,,,,107.9065,104.4879,84.179,119.9326,106.3336,112.8493,104.8114,99.968,86.2727,,
,,1993-01-12 00:00:00,,,,112.7282,,,,,,,,107.4984,104.3884,84.1879,119.9209,106.8803,112.6714,104.3036,99.4514,85.808,,
,,1993-01-13 00:00:00,,,,112.4708,,,,,,,,107.4938,103.7911,84.0989,119.7219,106.7396,112.3866,105.4814,100.1472,86.1042,,
,,1993-01-14 00:00:00,,,,112.6167,,,,,,,,108.1032,104.0777,84.0925,119.8787,107.2086,112.2012,105.3491,101.8455,85.4222,,
,,1993-01-15 00:00:00,,,,112.5621,,,,,,,,107.7822,104.5497,84.4806,119.633,107.6305,112.0077,104.4656,101.1758,85.0737,,
,,1993-01-18 00:00:00,,,,112.5995,,,,,,,,108.4887,104.8821,84.3934,120.212,108.5286,112.4114,105.7829,101.9019,86.1702,,
,,1993-01-19 00:00:00,,,,112.6003,,,,,,,,109.099,104.268,84.2569,120.0116,108.8782,112.5754,106.4413,102.6381,86.0163,,
,,1993-01-20 00:00:00,,,,112.6371,,,,,,,,109.4986,103.8557,84.4326,119.9151,109.4246,113.2729,106.524,103.2978,85.8345,,
,,1993-01-21 00:00:00,,,,112.7104,,,,,,,,108.8531,104.2822,84.2478,119.3711,108.3044,113.0485,105.7207,102.0567,84.6791,,
,,1993-01-22 00:00:00,,,,112.7103,,,,,,,,109.7361,104.4766,84.6708,119.5837,110.0163,112.8338,107.3111,103.6792,85.0808,,
,,1993-01-25 00:00:00,,,,113.3365,,,,,,,,111.8059,104.376,85.0451,120.0397,111.1147,114.5185,108.0992,104.7149,86.5953,,
,,1993-01-26 00:00:00,,,,113.392,,,,,,,,111.5299,105.0216,85.0914,120.6122,111.3122,114.3068,107.7744,104.522,85.6155,,
,,1993-01-27 00:00:00,,,,113.2256,,,,,,,,110.9636,104.7356,84.7758,120.9989,110.2717,113.7746,106.9377,103.7449,84.0958,,
,,1993-01-28 00:00:00,,,,113.263,,,,,,,,110.5642,105.7384,85.2481,121.0051,110.2207,113.767,106.9694,102.6943,84.4233,,
,,1993-01-29 00:00:00,,,,113.0053,,,,,,,,109.083,105.6389,84.9646,121.1736,108.4858,113.2578,105.2319,101.318,82.6917,,
,,1993-02-01 00:00:00,,,,112.5114,,,,,,,,107.4515,104.7623,84.3685,121.5438,107.1123,112.9244,103.0728,99.0432,81.2101,,
,,1993-02-02 00:00:00,,,,112.1841,,,,,,,,106.769,105.6715,84.8402,121.4533,106.9106,113.3333,102.953,99.6709,80.4067,,
,,1993-02-03 00:00:00,,,,111.9487,,,,,,,,106.6756,105.4314,84.8847,121.2378,106.102,113.5162,102.638,98.1804,79.9317,,
,,1993-02-04 00:00:00,,,,111.4464,,,,,,,,105.9218,105.7665,84.8141,121.3964,105.9789,113.2438,102.1448,98.7313,80.2362,,
,,1993-02-05 00:00:00,,,,111.6614,,,,,,,,106.3909,104.9672,84.3483,121.9306,106.3683,113.5172,102.2865,99.5897,80.5292,,
,,1993-02-08 00:00:00,,,,111.3403,,,,,,,,106.1303,104.293,84.0142,121.6554,106.183,114.1048,101.9956,99.1803,80.1542,,
,,1993-02-09 00:00:00,,,,111.3766,,,,,,,,106.3452,103.9917,83.976,121.2853,106.5121,116.5147,102.3381,100.0086,79.6903,,
,,1993-02-10 00:00:00,,,,111.5913,,,,,,,,106.305,104.4985,84.2011,121.4814,106.4617,116.3235,101.8815,98.9674,79.3376,,
,,1993-02-11 00:00:00,,,,111.2348,,,,,,,,105.8504,105.4717,84.4593,122.3747,106.1005,116.468,102.0238,99.3743,78.9846,,
,,1993-02-12 00:00:00,,,,111.2274,,,,,,,,105.8365,105.4345,84.6524,122.5443,105.8318,117.0478,101.8675,98.8857,79.2446,,
,,1993-02-15 00:00:00,,,,110.8095,,,,,,,,105.8314,105.4284,84.5001,122.6262,105.8558,116.8161,101.6458,98.5823,79.1033,,
,,1993-02-16 00:00:00,,,,111.2688,,,,,,,,107.1664,106.6817,85.0718,122.2401,107.5558,117.7417,104.1555,99.8501,80.7956,,
,,1993-02-17 00:00:00,,,,111.8391,,,,,,,,107.5408,106.9403,85.0841,121.6064,107.7351,118.0275,104.5825,99.6234,80.6934,,
,,1993-02-18 00:00:00,,,,111.4095,,,,,,,,106.9718,107.0905,85.0639,121.9873,107.5055,118.5236,104.0375,98.5715,80.7587,,
,,1993-02-19 00:00:00,,,,111.5155,,,,,,,,107.0466,107.49,85.3567,122.1755,107.2508,119.376,103.9236,97.7086,81.0471,,
,,1993-02-22 00:00:00,,,,111.5502,,,,,,,,106.9621,107.5632,85.6825,122.0243,108.1606,121.4291,105.4218,98.2354,81.252,,
,,1993-02-23 00:00:00,,,,111.6561,,,,,,,,107.663,108.7568,86.601,122.758,107.921,120.6524,104.7275,96.8248,81.0664,,
,,1993-02-24 00:00:00,,,,111.6833,,,,,,,,107.6229,108.1302,86.6304,122.1485,107.5467,120.0382,104.1464,94.9131,79.7374,,
,,1993-02-25 00:00:00,,,,111.3752,,,,,,,,106.9119,108.3746,86.3137,122.8348,107.4174,120.2436,103.2856,95.1188,79.2839,,
,,1993-02-26 00:00:00,,,,111.03,,,,,,,,106.253,108.1673,86.4249,123.2314,106.982,119.4816,102.6665,94.961,79.505,,
,,1993-03-01 00:00:00,,,,110.8699,,,,,,,,106.2734,109.7493,86.948,123.3719,106.7023,118.9693,102.0608,95.6563,80.2947,,
,,1993-03-02 00:00:00,,,,110.9216,,,,,,,,106.7535,110.304,87.2079,123.4237,107.1862,119.991,103.0893,96.6118,80.8171,,
,,1993-03-03 00:00:00,,,,110.8683,,,,,,,,106.5708,110.08,86.891,123.8725,107.3886,121.1238,102.9292,96.6367,80.9604,,
,,1993-03-04 00:00:00,,,,110.6859,,,,,,,,107.0948,111.1944,87.431,123.8247,107.3112,120.9693,103.1069,97.2216,81.2711,,
,,1993-03-05 00:00:00,,,,110.4408,,,,,,,,105.5769,110.2844,87.2621,123.5284,106.1055,120.0961,101.5475,96.3118,80.7779,,
,,1993-03-08 00:00:00,,,,109.7545,,,,,,,,105.6583,109.8878,86.8951,123.927,106.3884,120.8982,101.9448,97.6135,80.5353,,
,,1993-03-09 00:00:00,,,,109.961,,,,,,,,105.0763,109.3043,87.2867,123.5698,105.9686,120.0463,101.8801,97.8132,80.3038,,
,,1993-03-10 00:00:00,,,,109.7775,,,,,,,,105.3166,109.8111,87.101,123.5309,105.9993,119.6909,102.2998,97.9957,80.0779,,
,,1993-03-11 00:00:00,,,,109.6841,,,,,,,,105.3181,110.0691,87.1298,123.5611,106.3348,120.1188,103.046,96.0943,79.9187,,
,,1993-03-12 00:00:00,,,,109.8046,,,,,,,,105.1248,110.8105,87.1093,123.78,105.9257,119.6616,103.257,95.6607,80.0947,,
,,1993-03-15 00:00:00,,,,109.6266,,,,,,,,105.2673,109.5107,87.1713,123.3938,106.2046,119.1575,103.0951,95.1062,80.148,,
,,1993-03-16 00:00:00,,,,109.7198,,,,,,,,105.4807,110.3441,87.2169,123.0595,106.0636,120.7674,102.8669,95.618,80.9498,,
,,1993-03-17 00:00:00,,,,109.7894,,,,,,,,105.1631,110.538,88.2198,123.1583,106.0128,120.4797,102.3851,95.3982,81.1819,,
,,1993-03-18 00:00:00,,,,109.9437,,,,,,,,105.5891,111.4172,88.3807,123.5631,107.6553,122.0733,104.0415,96.5748,83.0343,,
,,1993-03-19 00:00:00,,,,110.3508,,,,,,,,107.4322,111.5795,88.1617,123.563,108.2303,121.6537,104.0489,97.1751,83.239,,
,,1993-03-22 00:00:00,,,,110.5129,,,,,,,,107.0887,111.1504,88.9334,123.5827,108.2305,122.0539,103.7131,96.7698,83.1091,,
,,1993-03-23 00:00:00,,,,110.5467,,,,,,,,107.2062,109.8338,87.9382,123.5234,108.4573,121.6557,103.9958,96.4827,82.9227,,
,,1993-03-24 00:00:00,,,,110.7896,,,,,,,,107.4477,110.0452,88.033,124.0801,108.5753,120.1567,103.5924,96.5358,82.5406,,
,,1993-03-25 00:00:00,,,,110.3718,,,,,,,,106.6349,110.584,88.1283,123.95,107.0782,120.4653,103.2941,95.7931,82.4099,,
,,1993-03-26 00:00:00,,,,110.2674,,,,,,,,107.3193,110.4367,88.2236,123.9501,108.0861,121.242,103.8483,97.0068,83.1849,,
,,1993-03-29 00:00:00,,,,110.5267,,,,,,,,107.1267,110.0867,88.4017,123.6022,108.7367,120.9842,104.4087,96.84,83.3788,,
,,1993-03-30 00:00:00,,,,110.4734,,,,,,,,107.829,110.9677,88.3313,123.2166,109.3787,121.1405,105.1152,97.3143,83.5274,,
,,1993-03-31 00:00:00,,,,110.7498,,,,,,,,108.5581,109.9622,88.0955,122.4725,109.6466,123.0081,105.4056,97.0307,84.6828,,
,,1993-04-01 00:00:00,,,,110.7136,,,,,,,,108.9951,108.598,87.3636,122.415,110.5999,123.9041,106.6301,98.8154,85.6146,,
,,1993-04-02 00:00:00,,,,111.1668,,,,,,,,109.1752,108.7464,88.004,122.3,110.7829,124.1769,106.1347,98.9926,85.1761,,
,,1993-04-05 00:00:00,,,,110.7289,,,,,,,,109.5949,109.5659,88.2976,122.1864,110.7833,124.298,106.4309,98.8236,85.0569,,
,,1993-04-06 00:00:00,,,,110.5539,,,,,,,,108.5946,110.2136,88.1944,122.4497,109.5413,123.9605,105.5459,97.8821,84.747,,
,,1993-04-07 00:00:00,,,,110.328,,,,,,,,108.3393,110.2689,88.7365,122.3626,109.2657,124.4524,105.4122,97.6534,84.6998,,
,,1993-04-08 00:00:00,,,,110.9521,,,,,,,,109.1489,110.6673,89.0801,122.733,110.1248,124.6726,106.3471,98.4369,85.4919,,
,,1993-04-09 00:00:00,,,,111.021,,,,,,,,109.1686,110.5662,89.0429,122.6457,110.2694,124.8384,106.463,98.6833,85.5287,,
,,1993-04-12 00:00:00,,,,111.4778,,,,,,,,109.1882,110.8702,89.2702,122.3934,111.1103,125.1707,107.3505,99.2303,86.489,,
,,1993-04-13 00:00:00,,,,111.69,,,,,,,,111.3133,112.0633,89.8616,122.3643,112.1071,124.5095,108.7621,100.945,87.2874,,
,,1993-04-14 00:00:00,,,,111.6371,,,,,,,,110.6407,112.5544,90.0724,122.1992,111.1341,124.2801,107.7416,101.1468,86.9663,,
,,1993-04-15 00:00:00,,,,111.0752,,,,,,,,110.2077,112.2967,89.174,122.5969,110.8114,124.8627,107.1842,100.5111,86.1249,,
,,1993-04-16 00:00:00,,,,110.7444,,,,,,,,109.1169,111.8832,89.1861,122.5281,110.0429,125.8419,106.0362,99.5909,85.4231,,
,,1993-04-19 00:00:00,,,,111.0529,,,,,,,,110.2568,112.0473,89.6456,123.0745,111.398,127.2248,107.0912,101.6097,86.3509,,
,,1993-04-20 00:00:00,,,,111.701,,,,,,,,110.3747,111.8058,89.6084,123.0049,111.5361,127.8354,107.7597,101.9728,86.7133,,
,,1993-04-21 00:00:00,,,,111.4538,,,,,,,,110.0306,111.6584,89.7204,122.5747,111.4523,127.7207,108.0272,101.5919,86.3142,,
,,1993-04-22 00:00:00,,,,111.4744,,,,,,,,109.8197,110.7929,89.4515,122.2442,111.9627,128.4882,108.7076,102.0518,87.3209,,
,,1993-04-23 00:00:00,,,,112.0355,,,,,,,,111.7521,111.5663,90.1931,122.3895,112.7546,127.6649,110.0078,103.2824,88.2271,,
,,1993-04-26 00:00:00,,,,112.6451,,,,,,,,112.7957,112.6363,90.6697,122.6027,113.2425,127.8044,110.7909,104.3685,88.9377,,
,,1993-04-27 00:00:00,,,,112.3588,,,,,,,,112.1219,111.5992,90.3011,121.2453,112.0504,126.2073,110.1018,103.2769,88.2867,,
,,1993-04-28 00:00:00,,,,111.9856,,,,,,,,111.7144,111.5296,90.2804,121.7171,112.6041,126.1069,110.1873,104.1582,88.2689,,
,,1993-04-29 00:00:00,,,,112.2163,,,,,,,,112.3839,110.9448,90.0772,121.46,112.7324,126.8663,110.4668,103.1669,88.2401,,
,,1993-04-30 00:00:00,,,,112.1274,,,,,,,,111.5934,110.4222,89.8738,121.5559,112.82,127.2672,109.9738,103.0265,88.2225,,
,,1993-05-03 00:00:00,,,,112.0916,,,,,,,,111.613,110.3052,89.8194,121.9112,112.5578,127.4632,110.2139,103.0526,87.7283,,
,,1993-05-04 00:00:00,,,,112.3115,,,,,,,,112.8169,109.0951,89.765,121.5848,113.0068,128.309,110.8044,102.7667,87.9066,,
,,1993-05-05 00:00:00,,,,112.2509,,,,,,,,112.3818,109.7901,90.2579,121.3081,113.1499,128.2517,111.1258,103.1148,87.8605,,
,,1993-05-06 00:00:00,,,,112.1761,,,,,,,,112.4277,110.2509,90.5518,121.8153,113.1185,128.4275,111.4093,103.9485,88.7675,,
,,1993-05-07 00:00:00,,,,112.357,,,,,,,,112.6163,110.8055,90.8955,121.8058,112.2466,128.0212,110.1704,102.7475,88.0763,,
,,1993-05-10 00:00:00,,,,111.5413,,,,,,,,110.9507,109.6266,90.2934,121.6902,111.3258,126.3849,108.0247,101.6718,85.9093,,
,,1993-05-11 00:00:00,,,,111.5167,,,,,,,,110.5593,109.7751,90.1888,121.2889,111.4758,126.8965,107.996,101.4565,86.4516,,
,,1993-05-12 00:00:00,,,,111.6462,,,,,,,,110.5507,109.7361,90.1504,121.4034,111.0613,126.704,107.7457,101.8365,86.0572,,
,,1993-05-13 00:00:00,,,,111.8427,,,,,,,,109.8014,109.8689,90.4272,121.45,110.3357,126.2522,107.754,101.949,85.4214,,
,,1993-05-14 00:00:00,,,,111.9618,,,,,,,,110.3628,109.9076,90.3052,121.3351,111.3276,127.644,108.7289,102.819,86.3847,,
,,1993-05-17 00:00:00,,,,111.8906,,,,,,,,110.1932,109.6808,90.2494,121.1732,110.0523,126.9452,107.4395,102.6477,86.2541,,
,,1993-05-18 00:00:00,,,,111.5042,,,,,,,,109.4972,108.1569,89.5292,121.9185,110.1587,126.809,106.4316,102.7249,86.2358,,
,,1993-05-19 00:00:00,,,,112.0125,,,,,,,,109.5952,108.1175,89.4233,122.3714,109.74,127.5651,106.9455,102.4473,86.6382,,
,,1993-05-20 00:00:00,,,,112.1103,,,,,,,,110.1396,108.7346,90.0648,122.0037,110.8967,127.6234,107.3547,103.3664,87.3947,,
,,1993-05-21 00:00:00,,,,111.5015,,,,,,,,109.3007,108.6953,90.5569,122.3309,110.4061,127.9129,107.3632,103.6935,86.6127,,
,,1993-05-24 00:00:00,,,,111.3989,,,,,,,,108.899,108.5933,90.4342,122.6882,109.7049,127.74,107.2254,103.4173,86.2734,,
,,1993-05-25 00:00:00,,,,111.8524,,,,,,,,109.39,109.4916,91.0756,122.6861,110.0646,129.2592,108.079,103.5595,86.6476,,
,,1993-05-26 00:00:00,,,,111.6064,,,,,,,,109.042,109.2645,90.9859,122.4997,110.1701,130.2726,108.4216,103.5812,86.9376,,
,,1993-05-27 00:00:00,,,,111.9216,,,,,,,,109.9446,108.3807,90.5971,122.2656,111.746,131.6443,110.2499,104.5481,87.7328,,
,,1993-05-28 00:00:00,,,,112.1111,,,,,,,,111.5797,107.481,90.1582,121.6009,112.2617,132.1616,111.2698,105.3034,87.7248,,
,,1993-05-31 00:00:00,,,,112.1672,,,,,,,,111.5982,106.081,90.068,121.7236,112.1371,132.0015,111.0039,105.1921,87.8067,,
,,1993-06-01 00:00:00,,,,112.163,,,,,,,,111.367,106.0101,89.9114,121.6836,112.129,131.977,111.365,105.312,87.3658,,
,,1993-06-02 00:00:00,,,,112.1095,,,,,,,,111.2788,105.8613,89.9711,121.6816,111.9345,131.8543,110.7089,105.1149,86.5883,,
,,1993-06-03 00:00:00,,,,112.0068,,,,,,,,110.9668,106.2599,90.2303,121.1365,111.9614,131.8546,110.4844,105.1518,87.0469,,
,,1993-06-04 00:00:00,,,,112.0378,,,,,,,,109.7158,105.6576,89.4419,120.9931,110.0887,131.1331,107.8112,103.4567,84.8075,,
,,1993-06-07 00:00:00,,,,112.0759,,,,,,,,109.8861,105.1018,89.2188,120.6049,110.6928,131.8057,108.4119,104.2327,85.6146,,
,,1993-06-08 00:00:00,,,,111.9846,,,,,,,,109.9043,104.7805,89.1453,120.6974,109.8226,133.034,107.9008,104.1882,85.4604,,
,,1993-06-09 00:00:00,,,,111.792,,,,,,,,108.8757,105.7107,89.3548,121.045,109.8721,132.8839,107.1754,103.9894,85.2272,,
,,1993-06-10 00:00:00,,,,111.9706,,,,,,,,109.0634,105.7493,89.4313,120.807,110.3123,133.2849,107.9166,104.693,86.0793,,
,,1993-06-11 00:00:00,,,,112.1291,,,,,,,,109.7795,106.3041,90.2733,120.9183,110.1425,133.1217,108.481,104.8533,85.5819,,
,,1993-06-14 00:00:00,,,,112.0382,,,,,,,,109.7532,105.4979,90.2671,120.8601,110.3629,134.503,108.489,104.5985,85.9563,,
,,1993-06-15 00:00:00,,,,111.6914,,,,,,,,109.0824,106.0059,90.5105,120.9429,108.7129,133.2854,107.1707,102.8284,85.3183,,
,,1993-06-16 00:00:00,,,,111.0156,,,,,,,,107.6591,105.935,90.5374,121.1015,108.661,132.5978,106.3121,101.984,84.7196,,
,,1993-06-17 00:00:00,,,,110.7715,,,,,,,,107.8021,105.2537,90.2812,121.2985,108.5918,131.7451,106.4635,101.0594,85.2232,,
,,1993-06-18 00:00:00,,,,110.3242,,,,,,,,106.3689,106.0279,90.2912,121.5718,107.252,128.9681,105.1447,100.4914,84.3036,,
,,1993-06-21 00:00:00,,,,109.0713,,,,,,,,105.9474,107.2406,90.4345,121.6263,106.3657,127.7212,105.1313,100.1435,83.7496,,
,,1993-06-22 00:00:00,,,,108.8234,,,,,,,,105.6064,106.9663,89.9616,121.1762,106.2927,127.4219,104.4434,99.8848,83.139,,
,,1993-06-23 00:00:00,,,,108.726,,,,,,,,105.7309,105.5489,89.7215,120.9277,106.5821,129.8571,104.8325,98.5824,82.9223,,
,,1993-06-24 00:00:00,,,,107.926,,,,,,,,104.5743,104.6324,89.3477,120.6897,105.524,130.156,104.0795,97.0718,82.7055,,
,,1993-06-25 00:00:00,,,,108.3519,,,,,,,,105.3178,105.1252,89.607,120.8285,105.2369,133.0354,104.2244,96.6722,83.1364,,
,,1993-06-28 00:00:00,,,,107.7529,,,,,,,,105.0308,104.6003,89.4831,120.8066,106.2136,133.0106,104.9246,96.952,84.2712,,
,,1993-06-29 00:00:00,,,,107.8204,,,,,,,,105.882,104.827,89.7757,120.8032,106.6587,132.8236,105.3874,98.2452,85.181,,
,,1993-06-30 00:00:00,,,,107.531,,,,,,,,105.1642,104.2081,89.4518,120.8473,105.5481,131.7346,104.3158,98.3039,83.9626,,
,,1993-07-01 00:00:00,,,,107.2112,,,,,,,,105.4233,104.8575,90.1614,120.3374,106.1912,131.6492,104.6685,99.3315,85.368,,
,,1993-07-02 00:00:00,,,,107.6937,,,,,,,,105.4044,105.2407,90.5541,120.3628,105.9175,130.1584,104.4678,98.3701,84.9262,,
,,1993-07-05 00:00:00,,,,107.3401,,,,,,,,105.3588,106.0314,90.6968,120.6227,105.486,129.622,104.3716,98.3893,85.0591,,
,,1993-07-06 00:00:00,,,,107.3404,,,,,,,,105.1248,106.1955,90.8392,120.6478,105.3372,129.6938,104.4478,97.3034,84.6906,,
,,1993-07-07 00:00:00,,,,107.4848,,,,,,,,105.0158,106.453,91.1313,120.6161,105.3577,131.3941,104.4544,96.8589,84.1643,,
,,1993-07-08 00:00:00,,,,108.0986,,,,,,,,104.4047,106.0373,91.8904,121.0464,104.8903,130.1608,104.4957,96.1718,84.399,,
,,1993-07-09 00:00:00,,,,107.7163,,,,,,,,103.4696,106.6863,91.6987,121.2416,103.9483,128.5043,103.137,95.1435,83.4499,,
,,1993-07-12 00:00:00,,,,106.7192,,,,,,,,102.9204,106.4736,91.6066,121.2569,103.1671,129.2686,103.3113,94.8491,83.2333,,
,,1993-07-13 00:00:00,,,,107.5315,,,,,,,,103.4214,106.073,91.6645,120.9691,104.161,130.7276,104.0316,96.0656,84.3807,,
,,1993-07-14 00:00:00,,,,107.4506,,,,,,,,103.3657,106.0487,91.5053,120.7863,104.2816,132.0467,104.5887,96.0795,84.7732,,
,,1993-07-15 00:00:00,,,,107.6268,,,,,,,,102.9953,106.7612,91.8131,121.0182,103.3925,130.5831,104.181,95.0647,83.9928,,
,,1993-07-16 00:00:00,,,,107.5143,,,,,,,,102.7056,106.4866,91.4705,121.0331,104.1088,131.4335,104.9483,95.4216,83.8046,,
,,1993-07-19 00:00:00,,,,107.8681,,,,,,,,104.1589,105.9456,91.2114,121.2371,104.8018,130.223,105.2692,96.237,84.6033,,
,,1993-07-20 00:00:00,,,,108.0618,,,,,,,,103.6804,106.4547,91.653,121.328,104.9883,130.681,105.592,95.9786,85.2894,,
,,1993-07-21 00:00:00,,,,108.1912,,,,,,,,104.3342,106.2583,91.7276,121.4761,104.5182,130.7056,105.3522,95.5237,85.4905,,
,,1993-07-22 00:00:00,,,,107.8834,,,,,,,,103.4508,105.8106,91.8353,121.036,104.605,133.7365,105.0435,95.1562,85.3362,,
,,1993-07-23 00:00:00,,,,107.8347,,,,,,,,102.9984,106.5387,92.0097,121.0881,103.9139,132.0253,103.9785,94.16,84.8659,,
,,1993-07-26 00:00:00,,,,107.6575,,,,,,,,102.7432,106.5142,92.2842,121.0452,103.7868,132.4212,104.0187,94.8824,84.7622,,
,,1993-07-27 00:00:00,,,,107.7696,,,,,,,,102.6768,106.1445,92.3081,120.8329,103.0487,133.0947,103.9566,94.0739,84.004,,
,,1993-07-28 00:00:00,,,,107.6889,,,,,,,,103.2311,106.1825,92.0147,120.7056,103.9572,133.3334,104.5469,94.6567,84.3966,,
,,1993-07-29 00:00:00,,,,107.1932,,,,,,,,101.995,106.9574,92.2724,120.5317,102.4782,132.6703,103.4245,92.7382,83.6041,,
,,1993-07-30 00:00:00,,,,106.7966,,,,,,,,101.2894,108.2029,92.4633,120.6016,102.2925,134.501,103.7698,92.4988,83.6692,,
,,1993-08-02 00:00:00,,,,108.024,,,,,,,,101.5643,108.4603,91.9529,120.2413,103.1554,135.481,105.754,94.7082,84.7389,,
,,1993-08-03 00:00:00,,,,107.333,,,,,,,,103.1166,108.2471,92.3275,120.1711,103.2069,135.3384,105.3374,95.1279,84.7871,,
,,1993-08-04 00:00:00,,,,107.6217,,,,,,,,103.0673,108.0494,92.2852,120.3436,103.2861,134.7579,105.1331,95.3876,84.8239,,
,,1993-08-05 00:00:00,,,,107.6322,,,,,,,,102.6665,106.8477,92.0424,120.1149,103.0569,135.4297,104.9436,95.1841,84.3807,,
,,1993-08-06 00:00:00,,,,107.5821,,,,,,,,103.0397,106.8385,91.9505,119.9801,103.5595,135.4043,105.285,95.7692,84.6436,,
,,1993-08-09 00:00:00,,,,107.8362,,,,,,,,103.3953,106.986,91.6416,120.0773,103.3336,134.6953,105.2487,96.1807,84.2289,,
,,1993-08-10 00:00:00,,,,107.466,,,,,,,,102.5263,107.6669,91.9174,119.9145,101.5616,135.095,103.5735,95.1609,82.8991,,
,,1993-08-11 00:00:00,,,,107.1301,,,,,,,,102.4048,107.218,91.8086,118.7073,101.4939,136.3333,103.1744,94.2603,83.2016,,
,,1993-08-12 00:00:00,,,,106.907,,,,,,,,101.5353,106.0629,92.0169,118.1077,101.7341,137.2602,103.7895,93.5159,82.8149,,
,,1993-08-13 00:00:00,,,,107.4918,,,,,,,,101.9989,106.2257,92.2582,118.0443,102.4823,138.7962,103.7955,93.4635,82.4846,,
,,1993-08-16 00:00:00,,,,108.0831,,,,,,,,103.4267,106.5453,92.4828,118.1433,103.2288,139.1094,105.7795,94.5654,84.1604,,
,,1993-08-17 00:00:00,,,,108.1781,,,,,,,,103.7015,105.688,92.7407,117.9435,103.168,139.9345,105.2586,94.83,84.1295,,
,,1993-08-18 00:00:00,,,,108.1763,,,,,,,,104.2377,106.0704,92.5808,117.3078,104.8436,139.0934,106.4691,97.0967,85.7038,,
,,1993-08-19 00:00:00,,,,108.0936,,,,,,,,104.2151,106.861,92.5883,118.092,103.6607,133.5591,106.4755,95.8724,85.0909,,
,,1993-08-20 00:00:00,,,,108.1716,,,,,,,,104.8236,106.1919,92.6627,117.7672,105.3596,135.3616,107.7872,96.1736,85.6369,,
,,1993-08-23 00:00:00,,,,107.9119,,,,,,,,104.2692,104.8164,92.2691,117.551,104.694,137.1733,106.8477,94.8095,85.1652,,
,,1993-08-24 00:00:00,,,,108.1028,,,,,,,,104.8869,105.1362,92.4439,117.7992,104.4585,136.2726,107.3978,94.5782,84.7329,,
,,1993-08-25 00:00:00,,,,107.9733,,,,,,,,104.3413,105.8014,93.0031,118.3722,104.8316,134.5588,106.8244,95.1318,83.7973,,
,,1993-08-26 00:00:00,,,,108.3278,,,,,,,,104.9862,105.0381,92.9437,117.9742,105.2631,135.3824,107.5347,94.7137,85.4177,,
,,1993-08-27 00:00:00,,,,107.933,,,,,,,,105.1266,104.6044,92.5832,117.5795,105.4312,136.1767,107.8198,95.0201,85.0874,,
,,1993-08-30 00:00:00,,,,107.8952,,,,,,,,105.1407,105.317,92.2897,117.4089,104.7671,136.1754,107.497,94.5838,84.4854,,
,,1993-08-31 00:00:00,,,,107.656,,,,,,,,104.6766,105.7471,92.7325,117.6835,105.1603,134.9383,107.1038,93.8095,84.4267,,
,,1993-09-01 00:00:00,,,,107.6145,,,,,,,,105.7102,104.6854,92.4401,116.9196,105.9058,134.1677,108.5797,93.7985,85.1148,,
,,1993-09-02 00:00:00,,,,107.6134,,,,,,,,105.9498,103.011,91.8298,117.1477,106.6029,133.406,109.5255,93.8625,84.9934,,
